,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
2598,1.0,0.0,0.0,0.47,0.355,0.115,0.4155,0.16699999999999998,0.084,0.139
2601,1.0,0.0,1.0,0.385,0.295,0.095,0.335,0.147,0.094,0.09
2603,1.0,1.0,0.0,0.535,0.425,0.135,0.7709999999999999,0.3765,0.1815,0.1795
2608,1.0,1.0,0.0,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055
2610,1.0,0.0,1.0,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01
2611,1.0,0.0,0.0,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385
2613,1.0,0.0,1.0,0.37,0.265,0.075,0.214,0.09,0.051,0.07
2614,1.0,0.0,0.0,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12
2617,1.0,0.0,0.0,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255
2619,1.0,0.0,0.0,0.275,0.2,0.055,0.0925,0.038,0.021,0.026
2622,1.0,0.0,0.0,0.385,0.29,0.1,0.2575,0.1,0.061,0.086
2623,1.0,0.0,1.0,0.595,0.5,0.165,1.06,0.402,0.28,0.275
2624,1.0,0.0,0.0,0.425,0.32,0.1,0.3055,0.126,0.06,0.106
2626,1.0,1.0,0.0,0.58,0.45,0.235,1.071,0.3,0.206,0.395
2628,1.0,0.0,1.0,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387
2630,1.0,0.0,1.0,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29
2631,1.0,0.0,0.0,0.485,0.385,0.13,0.568,0.2505,0.17800000000000002,0.154
2632,1.0,0.0,1.0,0.53,0.435,0.155,0.6990000000000001,0.28800000000000003,0.1595,0.205
2635,1.0,0.0,0.0,0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155
2636,1.0,1.0,0.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259
2640,1.0,0.0,1.0,0.765,0.6,0.22,2.302,1.007,0.509,0.6205
2642,1.0,1.0,0.0,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275
2643,1.0,0.0,1.0,0.685,0.51,0.165,1.545,0.6859999999999999,0.3775,0.4055
2645,1.0,1.0,0.0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516
2646,1.0,0.0,1.0,0.51,0.415,0.145,0.7509999999999999,0.3295,0.1835,0.203
2649,1.0,0.0,1.0,0.52,0.465,0.15,0.9505,0.456,0.199,0.255
2650,1.0,0.0,0.0,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173
2651,1.0,1.0,0.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375
2652,1.0,0.0,1.0,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265
2653,1.0,1.0,0.0,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36
2660,1.0,0.0,0.0,0.225,0.17,0.07,0.0565,0.024,0.013,0.016
2665,1.0,0.0,0.0,0.68,0.53,0.185,1.1095,0.439,0.245,0.34
2666,1.0,0.0,0.0,0.35,0.25,0.07,0.18,0.0655,0.048,0.054000000000000006
2669,1.0,0.0,1.0,0.555,0.41,0.125,0.599,0.2345,0.1465,0.194
2673,1.0,0.0,1.0,0.47,0.37,0.13,0.5225,0.201,0.133,0.165
2674,1.0,0.0,1.0,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175
2675,1.0,1.0,0.0,0.615,0.475,0.155,1.115,0.484,0.2115,0.355
2678,1.0,1.0,0.0,0.535,0.445,0.125,0.8725,0.417,0.199,0.24
2679,1.0,0.0,1.0,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185
2680,1.0,0.0,1.0,0.65,0.52,0.155,1.368,0.6185,0.28800000000000003,0.365
2683,1.0,1.0,0.0,0.635,0.485,0.155,1.073,0.467,0.1975,0.35
2686,1.0,0.0,1.0,0.58,0.445,0.16,0.984,0.49,0.201,0.27
2688,1.0,1.0,0.0,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255
2689,1.0,0.0,1.0,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715
2691,1.0,0.0,0.0,0.445,0.345,0.105,0.409,0.1675,0.1015,0.117
2696,1.0,0.0,1.0,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117
2701,1.0,0.0,0.0,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145
2705,1.0,0.0,1.0,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008
2706,1.0,0.0,0.0,0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045
2707,1.0,0.0,1.0,0.625,0.485,0.17,1.4369999999999998,0.5855,0.293,0.475
2709,1.0,0.0,1.0,0.615,0.53,0.17,1.12,0.5775,0.2095,0.28600000000000003
2716,1.0,0.0,1.0,0.655,0.505,0.165,1.27,0.6035,0.262,0.335
2719,1.0,0.0,1.0,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5
2720,1.0,0.0,0.0,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056
2721,1.0,1.0,0.0,0.465,0.35,0.125,0.482,0.23,0.106,0.1095
2723,1.0,0.0,0.0,0.43,0.335,0.105,0.378,0.188,0.0785,0.09
2724,1.0,0.0,0.0,0.375,0.275,0.09,0.218,0.093,0.0405,0.0755
2725,1.0,0.0,1.0,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313
2726,1.0,0.0,1.0,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085
2727,1.0,0.0,0.0,0.41,0.31,0.09,0.3335,0.1635,0.061,0.091
2728,1.0,0.0,1.0,0.54,0.415,0.17,0.879,0.339,0.208,0.255
2729,1.0,0.0,1.0,0.58,0.47,0.165,1.041,0.54,0.166,0.279
2730,1.0,1.0,0.0,0.56,0.455,0.19,0.7140000000000001,0.28300000000000003,0.129,0.275
2731,1.0,0.0,1.0,0.56,0.415,0.145,0.852,0.43,0.1885,0.205
2734,1.0,1.0,0.0,0.675,0.51,0.15,1.1965,0.475,0.304,0.386
2735,1.0,0.0,0.0,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03
2737,1.0,0.0,0.0,0.315,0.23,0.08,0.1375,0.0545,0.031,0.0445
2738,1.0,1.0,0.0,0.68,0.51,0.2,1.6075,0.7140000000000001,0.339,0.4705
2739,1.0,1.0,0.0,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215
2740,1.0,0.0,1.0,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075
2742,1.0,1.0,0.0,0.55,0.43,0.14,0.7135,0.2565,0.18600000000000005,0.225
2744,1.0,0.0,1.0,0.48,0.355,0.16,0.464,0.221,0.106,0.239
2745,1.0,0.0,0.0,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23
2746,1.0,0.0,0.0,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945
2747,1.0,1.0,0.0,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345
2748,1.0,0.0,1.0,0.59,0.47,0.18,1.187,0.5985,0.227,0.31
2749,1.0,1.0,0.0,0.605,0.455,0.145,0.862,0.334,0.1985,0.3
2750,1.0,0.0,1.0,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512
2751,1.0,0.0,0.0,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039
2752,1.0,0.0,0.0,0.335,0.25,0.08,0.16699999999999998,0.0675,0.0325,0.0575
2755,1.0,0.0,1.0,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135
2757,1.0,1.0,0.0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315
2759,1.0,1.0,0.0,0.625,0.515,0.155,1.1635,0.4875,0.259,0.355
2761,1.0,1.0,0.0,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725
2762,1.0,0.0,0.0,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177
2763,1.0,1.0,0.0,0.535,0.415,0.17,0.879,0.295,0.1965,0.285
2764,1.0,1.0,0.0,0.435,0.325,0.115,0.3915,0.154,0.094,0.12
2765,1.0,1.0,0.0,0.59,0.455,0.175,0.966,0.391,0.2455,0.31
2767,1.0,0.0,1.0,0.655,0.53,0.195,1.388,0.5670000000000001,0.2735,0.41
2769,1.0,0.0,1.0,0.51,0.39,0.135,0.769,0.3935,0.1455,0.19
2770,1.0,0.0,0.0,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215
2772,1.0,1.0,0.0,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513
2773,1.0,0.0,1.0,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465
2775,1.0,0.0,0.0,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175
2777,1.0,1.0,0.0,0.585,0.46,0.165,1.058,0.486,0.25,0.294
2780,1.0,1.0,0.0,0.505,0.4,0.165,0.7290000000000001,0.2675,0.155,0.25
2781,1.0,0.0,1.0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455
2782,1.0,0.0,0.0,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325
2784,1.0,0.0,0.0,0.37,0.29,0.09,0.2445,0.08900000000000001,0.0655,0.075
2787,1.0,0.0,0.0,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765
2788,1.0,0.0,0.0,0.26,0.215,0.08,0.099,0.037000000000000005,0.0255,0.045
2789,1.0,0.0,0.0,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13
2793,1.0,0.0,1.0,0.62,0.49,0.15,1.195,0.4605,0.302,0.355
2794,1.0,0.0,1.0,0.61,0.47,0.175,1.214,0.5315,0.2835,0.325
2795,1.0,1.0,0.0,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49
2798,1.0,0.0,0.0,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19
2799,1.0,0.0,1.0,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605
2800,1.0,0.0,1.0,0.55,0.425,0.16,0.7929999999999999,0.343,0.2035,0.215
2803,1.0,0.0,1.0,0.55,0.44,0.16,0.985,0.4645,0.201,0.27
2805,1.0,1.0,0.0,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135
2810,1.0,1.0,0.0,0.625,0.49,0.155,1.2085,0.465,0.162,0.411
2811,1.0,0.0,1.0,0.575,0.475,0.145,0.857,0.3665,0.173,0.269
2812,1.0,0.0,0.0,0.475,0.35,0.11,0.4565,0.206,0.099,0.13
2813,1.0,0.0,1.0,0.505,0.4,0.135,0.723,0.377,0.149,0.17800000000000002
2815,1.0,0.0,0.0,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111
2816,1.0,0.0,1.0,0.425,0.35,0.105,0.393,0.13,0.063,0.165
2818,1.0,0.0,1.0,0.7,0.55,0.195,1.6245,0.675,0.34700000000000003,0.535
2819,1.0,0.0,0.0,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825
2820,1.0,1.0,0.0,0.62,0.48,0.175,1.0405,0.464,0.2225,0.3
2824,1.0,1.0,0.0,0.62,0.485,0.175,1.2155,0.545,0.253,0.345
2827,1.0,1.0,0.0,0.75,0.55,0.195,1.8325,0.83,0.366,0.44
2828,1.0,0.0,1.0,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112
2830,1.0,1.0,0.0,0.595,0.47,0.155,1.1775,0.542,0.269,0.31
2833,1.0,1.0,0.0,0.645,0.49,0.16,1.144,0.5015,0.289,0.319
2835,1.0,0.0,1.0,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897
2837,1.0,0.0,1.0,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03
2839,1.0,0.0,0.0,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025
2840,1.0,0.0,0.0,0.39,0.3,0.1,0.2665,0.1105,0.059,0.084
2843,1.0,1.0,0.0,0.61,0.46,0.155,0.957,0.4255,0.1975,0.265
2844,1.0,0.0,1.0,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25
2846,1.0,1.0,0.0,0.53,0.395,0.145,0.775,0.308,0.16899999999999998,0.255
2848,1.0,0.0,1.0,0.58,0.475,0.15,0.97,0.385,0.2165,0.35
2850,1.0,0.0,0.0,0.245,0.175,0.055,0.0785,0.04,0.018000000000000002,0.02
2851,1.0,0.0,0.0,0.175,0.125,0.04,0.028,0.0095,0.008,0.009000000000000001
2852,1.0,0.0,1.0,0.63,0.515,0.155,1.259,0.4105,0.197,0.41
2853,1.0,0.0,0.0,0.35,0.26,0.075,0.18,0.09,0.0245,0.055
2856,1.0,1.0,0.0,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1
2857,1.0,1.0,0.0,0.75,0.615,0.205,2.2635,0.821,0.423,0.726
2863,1.0,1.0,0.0,0.53,0.43,0.15,0.741,0.325,0.1855,0.196
2864,1.0,0.0,1.0,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495
2867,1.0,0.0,0.0,0.515,0.395,0.125,0.556,0.2695,0.096,0.17
2869,1.0,1.0,0.0,0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965
2872,1.0,0.0,1.0,0.57,0.48,0.175,1.185,0.474,0.261,0.38
2873,1.0,0.0,1.0,0.53,0.41,0.125,0.769,0.34600000000000003,0.173,0.215
2877,1.0,1.0,0.0,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825
2878,1.0,0.0,0.0,0.44,0.345,0.115,0.545,0.269,0.111,0.1305
2879,1.0,0.0,1.0,0.325,0.24,0.085,0.173,0.0795,0.038,0.05
2882,1.0,0.0,0.0,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02
2888,1.0,0.0,0.0,0.425,0.34,0.105,0.389,0.2015,0.0905,0.08800000000000001
2889,1.0,1.0,0.0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48
2890,1.0,0.0,0.0,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253
2892,1.0,0.0,1.0,0.535,0.44,0.165,0.875,0.279,0.18,0.3
2893,1.0,1.0,0.0,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885
2895,1.0,0.0,0.0,0.43,0.325,0.1,0.3645,0.1575,0.0825,0.105
2897,1.0,1.0,0.0,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21
2900,1.0,0.0,0.0,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05
2901,1.0,0.0,1.0,0.535,0.43,0.155,0.7845,0.3285,0.16899999999999998,0.245
2903,1.0,1.0,0.0,0.655,0.54,0.215,1.5555,0.695,0.29600000000000004,0.444
2905,1.0,1.0,0.0,0.625,0.485,0.2,1.38,0.5845,0.302,0.401
2906,1.0,0.0,0.0,0.36,0.275,0.095,0.217,0.084,0.0435,0.09
2907,1.0,0.0,1.0,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37
2908,1.0,1.0,0.0,0.575,0.48,0.17,1.1,0.506,0.2485,0.31
2910,1.0,1.0,0.0,0.565,0.44,0.15,0.863,0.435,0.149,0.27
2912,1.0,0.0,0.0,0.465,0.37,0.11,0.445,0.1635,0.096,0.166
2915,1.0,1.0,0.0,0.67,0.54,0.165,1.5015,0.518,0.358,0.505
2916,1.0,0.0,0.0,0.315,0.21,0.06,0.125,0.06,0.0375,0.035
2918,1.0,0.0,1.0,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265
2920,1.0,0.0,1.0,0.51,0.4,0.14,0.6905,0.259,0.151,0.23
2924,1.0,0.0,1.0,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159
2926,1.0,1.0,0.0,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21
2927,1.0,0.0,1.0,0.53,0.41,0.165,0.732,0.189,0.17,0.31
2928,1.0,0.0,0.0,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127
2930,1.0,0.0,1.0,0.71,0.56,0.175,1.724,0.5660000000000001,0.4575,0.4625
2931,1.0,1.0,0.0,0.65,0.495,0.155,1.337,0.615,0.3195,0.335
2933,1.0,0.0,0.0,0.425,0.31,0.105,0.365,0.159,0.0825,0.105
2939,1.0,0.0,1.0,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355
2940,1.0,0.0,1.0,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425
2941,1.0,0.0,0.0,0.36,0.26,0.09,0.1785,0.0645,0.037000000000000005,0.075
2944,1.0,0.0,1.0,0.63,0.515,0.175,1.1955,0.4920000000000001,0.247,0.37
2945,1.0,0.0,1.0,0.36,0.295,0.105,0.241,0.0865,0.053,0.095
2946,1.0,0.0,0.0,0.46,0.36,0.14,0.447,0.161,0.087,0.16
2947,1.0,1.0,0.0,0.6,0.485,0.165,1.1405,0.5870000000000001,0.2175,0.28800000000000003
2948,1.0,1.0,0.0,0.63,0.475,0.15,1.072,0.433,0.2975,0.315
2952,1.0,0.0,1.0,0.535,0.415,0.135,0.78,0.3165,0.16899999999999998,0.2365
2954,1.0,0.0,0.0,0.47,0.375,0.12,0.487,0.196,0.099,0.135
2955,1.0,0.0,1.0,0.505,0.365,0.115,0.521,0.25,0.096,0.15
2956,1.0,0.0,1.0,0.36,0.27,0.09,0.2225,0.083,0.053,0.075
2957,1.0,0.0,1.0,0.57,0.435,0.17,0.873,0.382,0.183,0.2705
2959,1.0,0.0,1.0,0.535,0.405,0.14,0.7315,0.336,0.156,0.19
2962,1.0,0.0,0.0,0.4,0.315,0.09,0.33,0.151,0.068,0.08
2963,1.0,0.0,0.0,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06
2964,1.0,1.0,0.0,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185
2965,1.0,0.0,0.0,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13
2968,1.0,0.0,1.0,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075
2969,1.0,0.0,1.0,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386
2972,1.0,1.0,0.0,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935
2980,1.0,0.0,0.0,0.56,0.445,0.165,0.8320000000000001,0.3455,0.179,0.279
2985,1.0,0.0,0.0,0.59,0.47,0.145,0.974,0.453,0.236,0.289
2990,1.0,0.0,1.0,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59
2992,1.0,1.0,0.0,0.605,0.47,0.155,0.974,0.393,0.224,0.3345
2993,1.0,0.0,1.0,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315
2995,1.0,0.0,1.0,0.49,0.38,0.14,0.7605,0.245,0.16699999999999998,0.185
2996,1.0,1.0,0.0,0.44,0.34,0.105,0.364,0.14800000000000002,0.0805,0.1175
3000,1.0,0.0,0.0,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085
3002,1.0,1.0,0.0,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335
3004,1.0,0.0,0.0,0.585,0.45,0.135,0.855,0.3795,0.187,0.26
3005,1.0,0.0,0.0,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675
3008,1.0,0.0,0.0,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655
3010,1.0,1.0,0.0,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183
3011,1.0,0.0,1.0,0.325,0.23,0.09,0.147,0.06,0.034,0.045
3013,1.0,1.0,0.0,0.7,0.555,0.22,1.666,0.647,0.4285,0.455
3014,1.0,0.0,1.0,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121
3015,1.0,0.0,1.0,0.59,0.455,0.155,0.8855,0.388,0.188,0.275
3016,1.0,1.0,0.0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27
3017,1.0,0.0,0.0,0.39,0.295,0.1,0.279,0.1155,0.059,0.08
3020,1.0,0.0,1.0,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185
3024,1.0,0.0,1.0,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34
3025,1.0,0.0,0.0,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12
3026,1.0,1.0,0.0,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575
3027,1.0,0.0,0.0,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03
3030,1.0,0.0,1.0,0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745
3031,1.0,0.0,0.0,0.495,0.375,0.14,0.494,0.181,0.0975,0.191
3032,1.0,1.0,0.0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165
3034,1.0,0.0,0.0,0.5,0.38,0.135,0.5285,0.226,0.123,0.209
3039,1.0,0.0,1.0,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462
3042,1.0,0.0,1.0,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29
3046,1.0,0.0,1.0,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745
3047,1.0,0.0,1.0,0.605,0.49,0.165,1.1245,0.4920000000000001,0.222,0.3555
3049,1.0,0.0,1.0,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725
3050,1.0,0.0,1.0,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275
3053,1.0,0.0,1.0,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075
3055,1.0,0.0,1.0,0.2,0.14,0.055,0.035,0.0145,0.008,0.01
3056,1.0,0.0,0.0,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175
3059,1.0,0.0,0.0,0.4,0.29,0.1,0.258,0.104,0.059,0.0815
3062,1.0,1.0,0.0,0.605,0.455,0.145,0.9775,0.468,0.1775,0.275
3064,1.0,1.0,0.0,0.55,0.43,0.15,0.84,0.395,0.195,0.223
3068,1.0,1.0,0.0,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885
3071,1.0,0.0,1.0,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195
3072,1.0,0.0,0.0,0.44,0.345,0.13,0.4495,0.209,0.0835,0.134
3074,1.0,0.0,0.0,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125
3077,1.0,1.0,0.0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488
3079,1.0,1.0,0.0,0.62,0.51,0.18,1.233,0.5920000000000001,0.274,0.322
3081,1.0,0.0,1.0,0.525,0.38,0.125,0.65,0.303,0.155,0.159
3082,1.0,1.0,0.0,0.635,0.51,0.185,1.286,0.526,0.295,0.4105
3083,1.0,0.0,0.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17
3087,1.0,1.0,0.0,0.47,0.36,0.1,0.4705,0.1635,0.08900000000000001,0.1385
3088,1.0,0.0,0.0,0.36,0.27,0.085,0.196,0.0875,0.035,0.064
3093,1.0,1.0,0.0,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146
3096,1.0,0.0,0.0,0.45,0.345,0.11,0.47,0.2355,0.0855,0.1135
3097,1.0,0.0,1.0,0.665,0.515,0.2,1.2695,0.5115,0.2675,0.436
3098,1.0,0.0,0.0,0.35,0.27,0.075,0.215,0.1,0.036000000000000004,0.065
3100,1.0,1.0,0.0,0.56,0.425,0.125,0.932,0.361,0.213,0.335
3101,1.0,1.0,0.0,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31
3106,1.0,0.0,1.0,0.7,0.555,0.2,1.858,0.73,0.3665,0.595
3107,1.0,0.0,1.0,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308
3108,1.0,0.0,1.0,0.59,0.45,0.16,0.998,0.445,0.214,0.301
3111,1.0,0.0,0.0,0.275,0.205,0.065,0.101,0.041,0.021,0.034
3113,1.0,0.0,1.0,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335
3115,1.0,1.0,0.0,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236
3116,1.0,0.0,1.0,0.605,0.49,0.14,0.9755,0.419,0.206,0.315
3122,1.0,0.0,1.0,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015
3127,1.0,1.0,0.0,0.335,0.22,0.07,0.17,0.076,0.0365,0.05
3128,1.0,1.0,0.0,0.52,0.46,0.15,1.019,0.523,0.1985,0.254
3129,1.0,0.0,1.0,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35
3133,1.0,0.0,1.0,0.455,0.375,0.125,0.484,0.2155,0.102,0.165
3136,1.0,0.0,1.0,0.575,0.45,0.13,0.785,0.318,0.193,0.2265
3139,1.0,1.0,0.0,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845
3140,1.0,0.0,0.0,0.505,0.385,0.125,0.596,0.245,0.097,0.21
3141,1.0,0.0,1.0,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312
3143,1.0,0.0,0.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895
3147,1.0,1.0,0.0,0.61,0.47,0.195,1.2735,0.469,0.3315,0.398
3149,1.0,1.0,0.0,0.44,0.35,0.125,0.4035,0.175,0.063,0.129
3151,1.0,0.0,1.0,0.62,0.465,0.145,0.911,0.375,0.2145,0.278
3154,1.0,1.0,0.0,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4
3155,1.0,0.0,1.0,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31
3157,1.0,1.0,0.0,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565
3159,1.0,0.0,0.0,0.545,0.375,0.12,0.5429999999999999,0.2375,0.1155,0.1725
3161,1.0,0.0,1.0,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41
3163,1.0,0.0,1.0,0.65,0.485,0.14,1.175,0.475,0.2435,0.215
3165,1.0,0.0,0.0,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035
3166,1.0,0.0,1.0,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625
3169,1.0,0.0,1.0,0.575,0.445,0.14,0.737,0.325,0.1405,0.237
3170,1.0,1.0,0.0,0.585,0.45,0.15,0.938,0.467,0.203,0.225
3174,1.0,0.0,1.0,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46
3176,1.0,1.0,0.0,0.645,0.51,0.2,1.5675,0.621,0.3670000000000001,0.46
3178,1.0,0.0,1.0,0.625,0.48,0.185,1.2065,0.5870000000000001,0.29,0.28600000000000003
3179,1.0,1.0,0.0,0.695,0.535,0.175,1.8385,0.8035,0.396,0.503
3180,1.0,0.0,1.0,0.6,0.475,0.175,1.11,0.5105,0.256,0.285
3181,1.0,0.0,1.0,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1
3184,1.0,1.0,0.0,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155
3186,1.0,0.0,1.0,0.575,0.435,0.14,0.8455,0.401,0.191,0.222
3188,1.0,1.0,0.0,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635
3190,1.0,0.0,1.0,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775
3192,1.0,1.0,0.0,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49
3193,1.0,0.0,0.0,0.375,0.29,0.095,0.213,0.096,0.041,0.061
3195,1.0,0.0,0.0,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185
3196,1.0,0.0,0.0,0.38,0.28,0.085,0.2735,0.115,0.061,0.085
3197,1.0,1.0,0.0,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127
3198,1.0,0.0,1.0,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354
3199,1.0,0.0,0.0,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755
3201,1.0,0.0,0.0,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525
3202,1.0,1.0,0.0,0.44,0.34,0.14,0.482,0.18600000000000005,0.1085,0.16
3203,1.0,0.0,0.0,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725
3204,1.0,0.0,1.0,0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095
3205,1.0,0.0,1.0,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247
3207,1.0,0.0,1.0,0.62,0.485,0.155,1.0490000000000002,0.462,0.231,0.25
