Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1.0,0.82,0.26,0.44,0.013000000000000001,4.6,0.07,0.069,9.943999999999999,0.314,0.62,0.102
1.0,0.63,0.38,0.17,0.08800000000000001,8.0,0.5,0.212,9.9803,0.34700000000000003,0.66,0.094
1.0,0.6599999999999999,0.23,0.18,0.085,4.3999999999999995,0.59,0.188,9.9558,0.316,0.49,0.095
1.0,0.6599999999999999,0.26,0.46,0.078,4.7,0.48,0.186,9.958,0.32,0.54,0.091
1.0,0.71,0.18,0.32,0.122,4.8,0.36,0.125,9.967,0.292,0.54,0.094
1.0,0.7,0.16,0.32,0.083,4.5,0.38,0.126,9.958,0.321,0.34,0.092
1.0,0.58,0.3,0.42,0.011000000000000001,3.6000000000000005,0.19,0.113,9.8871,0.31,0.46,0.126
1.0,0.58,0.28,0.66,0.091,3.9,0.26,0.159,9.965,0.366,0.55,0.10800000000000001
1.0,0.58,0.23,0.31,0.045,4.6,0.42,0.124,9.9324,0.331,0.64,0.10800000000000001
1.0,0.9400000000000001,0.29,0.55,0.022000000000000002,5.0,0.17,0.119,9.962,0.312,0.69,0.10300000000000001
1.0,0.76,0.37,0.34,0.032,2.8000000000000003,0.42,0.162,9.902999999999999,0.301,0.33,0.124
1.0,0.8400000000000001,0.22,0.28,0.188,2.8000000000000003,0.55,0.13,9.98,0.296,0.35,0.11599999999999999
1.0,0.72,0.17,0.41,0.016,5.2,0.24,0.126,9.9228,0.319,0.49,0.10800000000000001
1.0,0.76,0.31,0.52,0.132,4.2,0.61,0.148,9.9839,0.298,0.47,0.091
1.0,0.62,0.27,0.32,0.063,4.8,0.47,0.159,9.9282,0.321,0.6,0.11
1.0,0.5700000000000001,0.385,0.04,0.126,3.4000000000000004,0.22,0.115,9.963999999999999,0.32799999999999996,0.63,0.099
1.0,0.6599999999999999,0.21,0.34,0.055999999999999994,4.6,0.3,0.14,9.9299,0.322,0.38,0.11
1.0,0.6599999999999999,0.23,0.37,0.085,3.6000000000000005,0.46,0.153,9.9576,0.32,0.48,0.094
1.0,0.72,0.27,0.37,0.054000000000000006,2.6,0.27,0.114,9.917399999999999,0.313,0.84,0.127
1.0,0.75,0.14,0.74,0.016,3.5000000000000004,0.21,0.126,9.933,0.32599999999999996,0.45,0.102
1.0,0.73,0.51,0.29,0.113,3.4000000000000004,0.61,0.224,9.9683,0.314,0.56,0.095
1.0,0.71,0.23,0.35,0.165,4.0,0.6,0.171,9.99,0.316,0.59,0.091
1.0,0.76,0.345,0.26,0.019,4.3,0.15,0.134,9.936,0.308,0.38,0.095
1.0,0.64,0.23,0.39,0.018000000000000002,3.2,0.23,0.118,9.911999999999999,0.33199999999999996,0.5,0.11800000000000001
1.0,0.72,0.18,0.31,0.011000000000000001,4.5,0.2,0.073,9.925,0.33199999999999996,0.4,0.10800000000000001
1.0,0.52,0.24,0.15,0.071,4.3,0.32,0.134,9.9378,0.324,0.48,0.099
1.0,0.78,0.29,0.33,0.0875,3.5000000000000004,0.33,0.181,9.962,0.311,0.46,0.107
1.0,0.77,0.34,0.3,0.08,4.8,0.25,0.192,9.951,0.29700000000000004,0.47,0.109
1.0,0.7,0.21,0.42,0.053,3.7000000000000006,0.36,0.123,9.9321,0.314,0.52,0.109
1.0,0.7,0.26,0.59,0.013999999999999999,3.7000000000000006,0.4,0.12,9.918,0.33399999999999996,0.41,0.111
1.0,0.8699999999999999,0.22,0.42,0.023,5.3,0.27,0.114,9.94,0.29900000000000004,0.43,0.1
1.0,0.78,0.17,0.23,0.017,2.9000000000000004,0.39,0.128,9.927200000000001,0.337,0.41,0.107
1.0,0.74,0.18,0.36,0.131,5.6000000000000005,0.72,0.163,10.0,0.34199999999999997,0.35,0.091
1.0,0.74,0.17,0.29,0.013999999999999999,4.7,0.23,0.107,9.939,0.352,0.65,0.10400000000000001
1.0,0.8099999999999999,0.12,0.49,0.012,4.2,0.43,0.16,9.934,0.313,0.48,0.09699999999999999
1.0,0.72,0.24,0.3,0.016,4.8,0.27,0.131,9.933,0.325,0.45,0.105
1.0,0.8,0.22,0.42,0.146,4.3999999999999995,0.45,0.163,10.003,0.321,0.69,0.086
1.0,0.6599999999999999,0.27,0.31,0.053,13.699999999999998,0.35,0.163,9.951,0.32,0.38,0.09300000000000001
1.0,0.72,0.35,0.25,0.055999999999999994,3.2,0.23,0.12,9.9334,0.29300000000000004,0.66,0.10300000000000001
1.0,0.7,0.31,0.52,0.017,2.9000000000000004,0.05,0.061,9.918,0.307,0.43,0.10400000000000001
1.0,0.67,0.19,0.39,0.01,3.2,0.14,0.071,9.8912,0.331,0.38,0.13
1.0,0.6599999999999999,0.13,0.3,0.049,5.800000000000001,0.47,0.131,9.946,0.351,0.45,0.10300000000000001
1.0,0.62,0.21,0.27,0.017,3.8,0.41,0.15,9.933,0.34900000000000003,0.71,0.105
1.0,0.89,0.21,0.34,0.071,3.7000000000000006,0.33,0.15,9.962,0.31,0.45,0.09699999999999999
1.0,0.64,0.5,0.2,0.024,5.8999999999999995,0.19,0.112,9.9314,0.318,0.4,0.092
1.0,0.62,0.25,0.25,0.013999999999999999,3.0,0.35,0.105,9.911999999999999,0.32999999999999996,0.44,0.111
1.0,0.79,0.46,0.32,0.040999999999999995,3.3000000000000003,0.4,0.138,9.911999999999999,0.318,0.44,0.128
1.0,0.8,0.32,0.36,0.046,4.2,0.56,0.178,9.928,0.329,0.47,0.12
1.0,0.6599999999999999,0.2,0.14,0.044000000000000004,18.4,0.35,0.168,9.939599999999999,0.29300000000000004,0.45,0.094
1.0,0.61,0.45,0.27,0.008,3.9,0.13,0.082,9.927,0.323,0.32,0.095
1.0,0.64,0.1,0.35,0.049,4.8,0.31,0.103,9.947000000000001,0.343,0.79,0.09699999999999999
1.0,0.73,0.26,0.53,0.127,4.7,0.605,0.1645,9.984,0.306,0.45,0.091
1.0,0.64,0.27,0.19,0.02,8.4,0.21,0.191,9.951600000000001,0.34900000000000003,0.63,0.096
1.0,0.73,0.18,0.65,0.013999999999999999,4.6,0.28,0.157,9.946,0.333,0.62,0.094
1.0,0.61,0.17,0.27,0.015,5.6000000000000005,0.45,0.135,9.924,0.32,0.43,0.102
1.0,0.77,0.25,0.3,0.078,3.8,0.67,0.196,9.9555,0.31,0.5,0.10099999999999999
1.0,0.58,0.36,0.26,0.033,3.8,0.4,0.153,9.911,0.33399999999999996,0.55,0.113
1.0,0.64,0.69,0.09,0.076,4.3999999999999995,0.34,0.144,9.948,0.32599999999999996,0.38,0.10099999999999999
1.0,0.6599999999999999,0.15,0.32,0.06,3.3000000000000003,0.59,0.128,9.9192,0.319,0.71,0.121
1.0,0.71,0.29,0.34,0.078,3.6000000000000005,0.49,0.128,9.9397,0.321,0.4,0.107
1.0,0.63,0.3,0.91,0.08199999999999999,3.4000000000000004,0.5,0.199,9.939400000000001,0.339,0.49,0.11699999999999999
1.0,0.62,0.27,0.18,0.015,2.8000000000000003,0.2,0.111,9.9228,0.341,0.5,0.1
1.0,0.6,0.22,0.28,0.011000000000000001,3.4000000000000004,0.47,0.09,9.8862,0.322,0.38,0.126
1.0,0.65,0.19,0.28,0.013999999999999999,4.6,0.22,0.09,9.9038,0.318,0.51,0.11699999999999999
1.0,0.6,0.2,0.38,0.013000000000000001,3.4000000000000004,0.37,0.104,9.8865,0.311,0.52,0.127
1.0,0.73,0.21,0.29,0.016,3.4000000000000004,0.29,0.118,9.917,0.32999999999999996,0.5,0.11
1.0,0.58,0.26,0.29,0.01,4.2,0.35,0.101,9.904399999999999,0.33599999999999997,0.48,0.114
1.0,0.75,0.14,0.34,0.013000000000000001,5.5,0.5,0.153,9.945,0.329,0.8,0.096
1.0,0.8,0.25,0.13,0.172,3.6000000000000005,0.49,0.219,9.996,0.296,0.46,0.09699999999999999
1.0,0.58,0.315,0.27,0.0155,2.6,0.15,0.07,9.8994,0.337,0.4,0.11900000000000001
1.0,0.64,0.28,0.27,0.11,4.2,0.45,0.148,9.9786,0.314,0.46,0.087
1.0,0.75,0.23,0.32,0.092,3.8,0.54,0.191,9.966000000000001,0.304,0.56,0.09699999999999999
1.0,0.71,0.3,0.36,0.068,5.5,0.445,0.234,9.972,0.34900000000000003,0.64,0.102
1.0,0.64,0.24,0.32,0.149,4.7,0.54,0.162,9.968,0.32799999999999996,0.5,0.102
1.0,0.72,0.25,0.32,0.015,5.4,0.24,0.105,9.9154,0.317,0.48,0.111
1.0,0.6900000000000001,0.22,0.37,0.15,5.3,0.59,0.178,9.991999999999999,0.337,0.82,0.095
1.0,0.6900000000000001,0.24,0.49,0.013000000000000001,3.2,0.35,0.148,9.932,0.34500000000000003,0.57,0.107
1.0,0.65,0.2,0.5,0.18100000000000002,5.4,0.5,0.221,9.9941,0.294,0.64,0.08800000000000001
1.0,0.64,0.15,0.29,0.018000000000000002,4.3999999999999995,0.21,0.115,9.916599999999999,0.31,0.38,0.102
1.0,0.76,0.48,0.28,0.10400000000000001,4.9,0.57,0.205,9.9748,0.324,0.45,0.09300000000000001
1.0,0.7,0.16,0.25,0.14300000000000002,4.3999999999999995,0.27,0.149,9.98,0.29100000000000004,0.46,0.092
1.0,0.77,0.29,0.29,0.048,6.0,0.27,0.156,9.9572,0.34900000000000003,0.59,0.10300000000000001
1.0,0.72,0.5,0.0,0.008,3.4000000000000004,0.46,0.114,9.932,0.319,0.34,0.092
1.0,0.6799999999999999,0.12,0.3,0.129,4.9,0.32,0.088,9.965399999999999,0.32,0.35,0.099
1.0,0.6900000000000001,0.35,0.55,0.1195,3.8,0.22,0.111,9.9687,0.311,0.29,0.09699999999999999
1.0,0.61,0.29,0.27,0.017,2.4,0.13,0.076,9.892999999999999,0.321,0.51,0.126
1.0,0.6900000000000001,0.32,0.26,0.083,5.3,0.32,0.18,9.965,0.325,0.51,0.092
1.0,0.75,0.34,0.28,0.04,2.8000000000000003,0.46,0.1,9.8958,0.32,0.5,0.132
1.0,0.58,0.2,0.24,0.013999999999999999,3.3000000000000003,0.65,0.169,9.904300000000001,0.359,0.56,0.12300000000000001
1.0,0.51,0.33,0.27,0.067,2.1999999999999997,0.44,0.129,9.9221,0.33599999999999997,0.39,0.11
1.0,0.6,0.14,0.37,0.012,3.2,0.63,0.148,9.9185,0.33199999999999996,0.44,0.11199999999999999
1.0,0.76,0.3,0.37,0.016,8.7,0.27,0.177,9.9438,0.309,0.5,0.098
1.0,0.75,0.38,0.29,0.049,2.1,0.38,0.113,9.9026,0.308,0.48,0.13
1.0,0.62,0.3,0.31,0.016,3.5000000000000004,0.4,0.106,9.8914,0.32599999999999996,0.39,0.129
1.0,0.5900000000000001,0.32,0.19,0.145,4.2,0.37,0.115,9.968399999999999,0.316,0.43,0.10300000000000001
1.0,0.48,0.26,0.23,0.106,3.4000000000000004,0.23,0.111,9.927399999999999,0.346,0.28,0.115
1.0,0.6,0.28,0.49,0.068,4.8,0.61,0.222,9.953,0.319,0.47,0.09300000000000001
1.0,0.6599999999999999,0.23,0.27,0.055999999999999994,4.3,0.43,0.164,9.953,0.327,0.76,0.095
1.0,0.71,0.26,0.34,0.14400000000000002,6.7,0.35,0.189,9.986,0.307,0.53,0.091
1.0,0.49000000000000005,0.33,0.31,0.012,1.6,0.39,0.15,9.8713,0.333,0.59,0.14
1.0,0.64,0.15,0.4,0.015,4.2,0.23,0.087,9.8972,0.311,0.46,0.122
1.0,0.645,0.14,0.42,0.012,5.0,0.51,0.129,9.9116,0.327,0.69,0.111
1.0,0.71,0.33,0.25,0.016,3.0,0.25,0.126,9.901,0.322,0.34,0.121
1.0,0.5599999999999999,0.34,0.25,0.025,4.6,0.47,0.182,9.9093,0.321,0.4,0.113
1.0,0.79,0.16,0.3,0.07400000000000001,5.0,0.58,0.152,9.9612,0.312,0.37,0.095
1.0,0.58,0.3,0.09,0.063,4.2,0.36,0.138,9.9382,0.315,0.48,0.09699999999999999
1.0,0.63,0.2,0.4,0.015,3.7000000000000006,0.35,0.107,9.917,0.346,0.5,0.114
1.0,0.65,0.29,0.3,0.0915,5.1,0.25,0.166,9.9339,0.324,0.56,0.11333333333299998
1.0,0.62,0.22,0.27,0.015,6.4,0.2,0.132,9.938,0.322,0.46,0.092
1.0,0.64,0.34,0.2,0.149,6.0,0.37,0.162,9.983,0.313,0.45,0.09
1.0,0.7,0.21,0.22,0.051,4.8,0.38,0.168,9.945,0.33399999999999996,0.49,0.10400000000000001
1.0,0.74,0.49,0.24,0.151,3.0,0.34,0.153,9.953,0.313,0.51,0.12
1.0,0.6900000000000001,0.28,0.41,0.017,5.0,0.1,0.136,9.93,0.316,0.71,0.114
1.0,0.73,0.24,0.29,0.012,3.7000000000000006,0.37,0.097,9.926,0.319,0.7,0.10099999999999999
1.0,0.62,0.47,0.19,0.083,2.9000000000000004,0.24,0.142,9.92,0.322,0.45,0.12300000000000001
1.0,0.72,0.2,0.22,0.016,4.3999999999999995,0.17,0.101,9.947099999999999,0.337,0.53,0.1
1.0,0.78,0.43,0.49,0.13,3.3000000000000003,0.37,0.158,9.955,0.314,0.35,0.113
1.0,0.73,0.14,0.49,0.011000000000000001,3.8,0.28,0.099,9.928,0.32,0.72,0.106
1.0,0.74,0.27,0.52,0.157,5.4,0.36,0.139,9.9788,0.304,0.62,0.100333333333
1.0,0.54,0.46,0.15,0.021,2.6,0.29,0.13,9.8953,0.339,0.77,0.134
1.0,0.6900000000000001,0.31,0.32,0.012,2.4,0.2,0.166,9.9208,0.305,0.54,0.098
1.0,0.63,0.27,0.49,0.012,6.3,0.35,0.092,9.911,0.33799999999999997,0.42,0.122
1.0,0.65,0.26,0.34,0.013999999999999999,4.0,0.25,0.184,9.9216,0.329,0.46,0.107
1.0,0.72,0.24,0.29,0.022000000000000002,3.7000000000000006,0.37,0.102,9.92,0.327,0.64,0.11
1.0,0.82,0.23,0.4,0.075,4.9,0.12,0.076,9.966000000000001,0.306,0.84,0.09699999999999999
1.0,0.65,0.36,0.16,0.013000000000000001,5.4,0.11,0.107,9.9398,0.319,0.39,0.085
1.0,0.8,0.23,0.41,0.011000000000000001,4.8,0.35,0.15,9.9168,0.309,0.47,0.11199999999999999
1.0,0.78,0.22,0.36,0.013999999999999999,5.6000000000000005,0.21,0.153,9.93,0.32,0.53,0.10400000000000001
1.0,0.61,0.3,0.47,0.013999999999999999,4.9,0.5,0.187,9.927,0.319,0.45,0.095
1.0,0.7,0.55,0.05,0.08,3.6000000000000005,0.19,0.164,9.9269,0.32599999999999996,0.46,0.122
1.0,0.7,0.4,0.25,0.018000000000000002,5.0,0.51,0.189,9.917399999999999,0.3,0.55,0.114
1.0,0.82,0.3,0.44,0.124,4.3,0.52,0.154,9.9452,0.304,0.33,0.12
1.0,0.6799999999999999,0.11,0.42,0.011000000000000001,4.2,0.51,0.132,9.905899999999999,0.318,0.74,0.113
1.0,0.7,0.17,0.33,0.04,3.4000000000000004,0.17,0.127,9.934,0.319,0.39,0.106
1.0,0.6900000000000001,0.19,0.33,0.016,4.3,0.63,0.149,9.925,0.344,0.52,0.10800000000000001
1.0,0.78,0.32,0.31,0.017,3.6000000000000005,0.46,0.195,9.93,0.303,0.48,0.105
1.0,0.52,0.6,0.07,0.07,4.3999999999999995,0.33,0.147,9.943999999999999,0.333,0.58,0.09699999999999999
1.0,0.85,0.15,0.49,0.015,3.1,0.17,0.122,9.932,0.303,0.4,0.10300000000000001
1.0,0.64,0.34,0.44,0.08199999999999999,4.3,0.54,0.201,9.9551,0.318,0.48,0.095
1.0,0.8099999999999999,0.28,0.4,0.069,5.0,0.3,0.097,9.951,0.32599999999999996,0.44,0.10099999999999999
1.0,0.55,0.19,0.27,0.009000000000000001,4.0,0.52,0.103,9.9026,0.35,0.39,0.11199999999999999
1.0,0.71,0.31,0.17,0.01,4.2,0.21,0.144,9.9304,0.313,0.4,0.096
1.0,0.58,0.28,0.34,0.04,3.1,0.4,0.099,9.896,0.339,0.39,0.128
1.0,0.62,0.19,0.29,0.043,4.5,0.33,0.126,9.9658,0.318,0.42,0.09300000000000001
1.0,0.6,0.28,0.24,0.17800000000000002,4.7,0.42,0.111,9.9896,0.31,0.45,0.08900000000000001
1.0,0.8,0.26,0.28,0.08199999999999999,3.8,0.72,0.202,9.9566,0.312,0.56,0.1
1.0,0.6799999999999999,0.32,0.18,0.075,4.1000000000000005,0.71,0.223,9.959,0.314,0.41,0.08900000000000001
1.0,0.51,0.35,0.26,0.068,3.4000000000000004,0.36,0.12,9.9188,0.33799999999999997,0.4,0.115
1.0,0.78,0.2,0.32,0.05,1.6,0.31,0.101,9.9186,0.29900000000000004,0.39,0.11
1.0,0.6599999999999999,0.24,0.29,0.02,2.3,0.19,0.086,9.9,0.325,0.45,0.125
1.0,0.7,0.22,0.39,0.021,5.5,0.39,0.198,9.951,0.352,0.54,0.102
1.0,0.72,0.34,0.3,0.084,5.1,0.4,0.167,9.9756,0.348,0.62,0.09699999999999999
1.0,1.0699999999999998,0.22,0.56,0.08199999999999999,4.3999999999999995,0.37,0.181,9.98,0.28700000000000003,0.68,0.095
1.0,0.8,0.27,0.33,0.012,5.0,0.41,0.103,9.9002,0.3,0.45,0.124
1.0,0.63,0.23,0.33,0.069,5.2,0.23,0.118,9.938,0.323,0.46,0.10400000000000001
1.0,0.9800000000000001,0.31,0.49,0.154,4.6,0.13,0.119,10.004,0.318,0.45,0.095
1.0,0.8300000000000001,0.28,0.27,0.175,4.5,0.48,0.253,10.0014,0.302,0.56,0.091
1.0,0.67,0.13,0.57,0.066,5.6000000000000005,0.6,0.15,9.9548,0.296,0.43,0.094
1.0,0.67,0.31,0.18,0.077,4.3,0.57,0.2,9.9566,0.317,0.44,0.094
1.0,0.62,0.22,0.49,0.06,2.9000000000000004,0.31,0.128,9.928,0.341,0.36,0.113
1.0,0.77,0.26,0.4,0.011000000000000001,4.2,0.09,0.06,9.915000000000001,0.28900000000000003,0.5,0.106
1.0,0.75,0.42,0.14,0.107,4.6,0.18,0.095,9.959,0.322,0.33,0.107
1.0,0.61,0.27,0.28,0.098,4.2,0.61,0.125,9.953199999999999,0.314,0.42,0.102
1.0,0.86,0.34,0.36,0.013999999999999999,4.5,0.11,0.119,9.9556,0.317,0.47,0.094
1.0,0.78,0.3,0.74,0.018000000000000002,3.3000000000000003,0.33,0.156,9.91,0.329,0.52,0.128
1.0,0.6599999999999999,0.45,0.43,0.07200000000000001,6.4,0.31,0.186,9.953999999999999,0.312,0.44,0.094
1.0,0.6599999999999999,0.25,0.3,0.14400000000000002,5.2,0.4,0.183,9.98,0.302,0.5,0.091
1.0,0.64,0.45,0.07,0.011000000000000001,3.0,0.1,0.131,9.905000000000001,0.29700000000000004,0.28,0.10800000000000001
1.0,0.6900000000000001,0.31,0.33,0.127,3.8,0.33,0.116,9.953999999999999,0.304,0.65,0.10400000000000001
1.0,0.65,0.46,0.24,0.115,5.1,0.56,0.171,9.9588,0.308,0.56,0.098
1.0,0.74,0.16,0.32,0.013999999999999999,6.5,0.23,0.14,9.9134,0.306,0.47,0.114
1.0,0.76,0.33,0.36,0.021,3.4000000000000004,0.26,0.172,9.943999999999999,0.34199999999999997,0.48,0.105
1.0,0.62,0.255,0.24,0.017,3.9,1.385,0.272,9.9452,0.353,0.53,0.096
1.0,0.62,0.34,0.3,0.111,4.7,0.28,0.237,9.981,0.318,0.49,0.087
1.0,0.78,0.27,0.34,0.016,4.6,0.27,0.154,9.927,0.305,0.45,0.105
1.0,0.6799999999999999,0.73,0.2,0.066,5.4,0.25,0.065,9.9324,0.312,0.28,0.111
1.0,0.75,0.21,0.68,0.109,4.5,0.38,0.133,9.978,0.3,0.36,0.087
1.0,0.72,0.32,0.24,0.055999999999999994,3.3000000000000003,0.23,0.12,9.9334,0.292,0.66,0.10300000000000001
1.0,0.5900000000000001,0.19,0.37,0.008,2.7,0.03,0.021,9.897,0.309,0.31,0.10800000000000001
1.0,0.58,0.54,0.0,0.013999999999999999,3.3000000000000003,0.4,0.107,9.8918,0.32599999999999996,0.35,0.124
1.0,0.72,0.27,0.74,0.125,3.7000000000000006,0.47,0.156,9.981,0.304,0.44,0.087
1.0,0.76,0.29,0.29,0.044000000000000004,5.1,0.26,0.146,9.939,0.316,0.39,0.102
1.0,1.0,0.23,0.27,0.141,3.3000000000000003,0.45,0.166,9.988,0.272,0.43,0.09699999999999999
1.0,0.76,0.26,0.58,0.079,4.1000000000000005,0.62,0.18,9.966000000000001,0.307,0.38,0.09
1.0,0.6900000000000001,0.32,0.13,0.078,4.2,0.11,0.117,9.96,0.323,0.37,0.092
1.0,0.75,0.27,0.36,0.07,3.6000000000000005,0.45,0.164,9.939,0.303,0.33,0.11
1.0,0.77,0.28,0.33,0.067,3.7000000000000006,0.32,0.155,9.951,0.339,0.62,0.107
1.0,0.72,0.17,0.37,0.069,5.8999999999999995,0.47,0.128,9.9322,0.308,0.46,0.11
1.0,0.64,0.26,0.4,0.017,17.9,0.05,0.06,9.925,0.309,0.54,0.10099999999999999
1.0,0.71,0.2,0.27,0.096,3.7000000000000006,0.19,0.105,9.9444,0.304,0.37,0.105
1.0,0.77,0.28,0.33,0.067,3.7000000000000006,0.32,0.155,9.951,0.339,0.62,0.107
1.0,0.63,0.16,0.22,0.013000000000000001,4.6,0.18,0.066,9.9307,0.361,0.55,0.10300000000000001
1.0,0.62,0.3,0.28,0.016,3.6000000000000005,0.28,0.106,9.88245,0.314,0.41,0.133
1.0,0.76,0.22,0.28,0.12,5.6000000000000005,0.68,0.143,9.983,0.29900000000000004,0.3,0.092
1.0,0.61,0.6,0.0,0.013000000000000001,4.2,0.24,0.079,9.937000000000001,0.331,0.38,0.094
1.0,0.74,0.22,0.26,0.012,3.5000000000000004,0.18,0.097,9.9245,0.312,0.41,0.09699999999999999
1.0,0.73,0.32,0.34,0.066,3.2,0.24,0.112,9.9505,0.322,0.46,0.098
1.0,0.58,0.385,0.25,0.037000000000000005,3.1,0.38,0.122,9.9128,0.32,0.63,0.11199999999999999
1.0,0.6799999999999999,0.57,0.29,0.022000000000000002,4.0,0.15,0.077,9.938,0.33199999999999996,0.74,0.102
1.0,0.62,0.25,0.42,0.08,4.9,0.53,0.206,9.9586,0.316,0.47,0.091
1.0,0.75,0.27,0.36,0.07,3.6000000000000005,0.45,0.164,9.939,0.303,0.33,0.11
1.0,0.8699999999999999,0.24,0.35,0.006,4.2,0.11,0.071,9.926,0.308,0.38,0.106
1.0,0.5900000000000001,0.42,0.36,0.024,3.4000000000000004,0.19,0.077,9.9184,0.325,0.48,0.109
1.0,0.6599999999999999,0.28,0.36,0.017,3.8,0.22,0.101,9.911999999999999,0.329,0.57,0.11599999999999999
1.0,0.75,0.34,0.35,0.06,3.4000000000000004,0.12,0.126,9.924,0.316,0.39,0.12
1.0,0.65,0.26,0.31,0.036000000000000004,3.0,0.36,0.092,9.9026,0.322,0.62,0.126
1.0,0.78,0.25,0.34,0.13699999999999998,4.3999999999999995,0.66,0.184,9.9976,0.322,0.75,0.08900000000000001
1.0,0.65,0.2,0.33,0.015,3.9,0.36,0.11,9.9008,0.322,0.65,0.12
1.0,0.6799999999999999,0.32,0.18,0.075,4.1000000000000005,0.71,0.223,9.959,0.314,0.41,0.08900000000000001
1.0,0.78,0.42,0.23,0.08800000000000001,5.4,0.42,0.215,9.971,0.302,0.58,0.092
1.0,0.8800000000000001,0.28,0.45,0.06,2.1999999999999997,0.14,0.049,9.934,0.301,0.33,0.111
1.0,0.64,0.15,0.36,0.018000000000000002,3.4000000000000004,0.43,0.15,9.922,0.34199999999999997,0.69,0.11
1.0,0.6799999999999999,0.33,0.44,0.07,5.0,0.29,0.155,9.955,0.314,0.42,0.095
1.0,0.67,0.17,0.37,0.02,3.9,0.34,0.125,9.922,0.32599999999999996,0.6,0.10800000000000001
1.0,0.55,0.375,0.38,0.017,3.6000000000000005,0.17,0.098,9.9142,0.329,0.39,0.105
1.0,0.61,0.27,0.31,0.015,3.5000000000000004,0.17,0.083,9.9076,0.33199999999999996,0.44,0.111
1.0,0.6799999999999999,0.15,0.41,0.129,4.3999999999999995,0.795,0.182,9.9742,0.324,0.78,0.102
1.0,0.74,0.24,0.42,0.14,6.6000000000000005,0.48,0.198,9.979,0.28900000000000003,0.42,0.08900000000000001
1.0,0.8,0.26,0.36,0.02,5.4,0.3,0.121,9.92,0.309,0.72,0.11599999999999999
1.0,0.67,0.24,0.29,0.149,5.3,0.55,0.136,9.9839,0.303,0.52,0.09
1.0,0.7,0.17,0.74,0.128,4.5,0.24,0.126,9.942,0.32599999999999996,0.38,0.122
1.0,0.5599999999999999,0.24,0.34,0.02,4.1000000000000005,0.14,0.073,9.8981,0.304,0.45,0.11599999999999999
1.0,0.58,0.4,0.42,0.044000000000000004,4.7,0.385,0.245,9.937000000000001,0.325,0.57,0.096
1.0,0.65,0.28,0.29,0.027000000000000003,3.8,0.26,0.107,9.911999999999999,0.33199999999999996,0.41,0.11599999999999999
1.0,0.65,0.35,0.38,0.07400000000000001,3.6000000000000005,0.2,0.196,9.9712,0.34700000000000003,0.48,0.091
1.0,0.65,0.31,0.61,0.13,5.3,0.31,0.123,9.9708,0.309,0.5,0.09300000000000001
1.0,0.67,0.42,0.46,0.09699999999999999,5.4,0.67,0.234,9.9848,0.323,0.5,0.09
1.0,0.8800000000000001,0.27,0.25,0.05,2.4,0.52,0.099,9.925,0.28700000000000003,0.49,0.114
1.0,0.7,0.25,0.56,0.02,3.5000000000000004,0.2,0.095,9.918,0.323,0.53,0.11
1.0,0.6599999999999999,0.27,0.49,0.078,4.9,0.62,0.217,9.959,0.317,0.45,0.094
1.0,0.62,0.1,0.41,0.01,4.0,0.17,0.076,9.8988,0.314,0.56,0.114
1.0,0.6599999999999999,0.16,0.35,0.018000000000000002,4.2,0.26,0.105,9.8962,0.319,0.75,0.124
1.0,0.9099999999999999,0.28,0.49,0.02,5.8999999999999995,0.1,0.112,9.958,0.315,0.46,0.10099999999999999
1.0,0.6799999999999999,0.34,0.1,0.013999999999999999,4.9,0.29,0.118,9.936,0.321,0.41,0.095
1.0,0.7,0.15,0.28,0.147,5.1,0.29,0.149,9.9792,0.296,0.39,0.09
1.0,0.74,0.29,0.5,0.018000000000000002,4.2,0.35,0.127,9.937000000000001,0.34500000000000003,0.5,0.102
1.0,0.8300000000000001,0.14,0.34,0.011000000000000001,4.2,0.07,0.047,9.934,0.34700000000000003,0.4,0.102
1.0,0.74,0.32,0.27,0.013999999999999999,4.9,0.38,0.173,9.933499999999999,0.303,0.52,0.09300000000000001
1.0,0.5900000000000001,0.3,0.47,0.0785,3.0,0.19,0.133,9.933,0.352,0.43,0.115
1.0,0.77,0.34,0.28,0.11,4.0,0.31,0.117,9.9815,0.327,0.29,0.092
1.0,0.82,0.21,0.32,0.1065,5.3,0.53,0.145,9.972,0.317,0.48,0.102
1.0,0.74,0.28,0.5,0.121,4.9,0.48,0.122,9.972999999999999,0.301,0.44,0.09
1.0,0.51,0.25,0.36,0.013000000000000001,3.5000000000000004,0.4,0.078,9.891,0.323,0.64,0.121
1.0,0.6,0.26,0.34,0.013000000000000001,4.6,0.06,0.029,9.924,0.329,0.63,0.10400000000000001
1.0,0.8,0.28,0.42,0.071,4.5,0.41,0.169,9.959,0.317,0.43,0.106
1.0,0.74,0.28,0.4,0.11900000000000001,3.2,0.13,0.092,9.9629,0.301,0.46,0.10800000000000001
1.0,0.8800000000000001,0.33,0.36,0.021,3.4000000000000004,0.19,0.125,9.916599999999999,0.296,0.98,0.127
1.0,0.82,0.26,0.49,0.052000000000000005,4.0,0.19,0.1,9.940999999999999,0.312,0.34,0.10099999999999999
1.0,0.67,0.11,0.34,0.08800000000000001,4.3,0.41,0.113,9.962,0.34199999999999997,0.4,0.09300000000000001
